Date,Index Category,Sub Category,Region,Index_y,Index_x,Change
3/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,110.9491663,110.9491663,0.0
4/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,111.2305372,111.2305372,0.0
5/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,111.455634,111.455634,0.0
6/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,111.6357114,111.6357114,0.0
7/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,112.8687785,112.8687785,0.0
8/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,112.766227,112.766227,0.0
9/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,112.6841858,112.6841858,0.0
10/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,112.8279769,112.8279769,0.0
11/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,113.8225909,113.8225909,0.0
12/1/2019,Chemical,Corrosion Inhibitor,Gulf Coast,113.738701,113.738701,0.0
1/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,113.462165,113.462165,0.0
2/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,113.2409362,113.2409362,0.0
3/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,113.0639531,113.0639531,0.0
4/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.9223667,112.9223667,0.0
5/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.8090976,112.8090976,0.0
6/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.7184822,112.7184822,0.0
7/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.64599,112.64599,0.0
8/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.5879962,112.5879962,0.0
9/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.5416011,112.5416011,0.0
10/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.5044851,112.5044851,0.0
11/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,112.4747923,112.4747923,0.0
12/1/2020,Chemical,Corrosion Inhibitor,Gulf Coast,113.5400432,113.5400432,0.0
1/1/2021,Chemical,Corrosion Inhibitor,Gulf Coast,115.2718252,114.392244,-0.7689168157239662
2/1/2021,Chemical,Corrosion Inhibitor,Gulf Coast,115.7776696,114.7110029,-0.9298730488215433
3/1/2021,Chemical,Corrosion Inhibitor,Gulf Coast,116.1823451,115.2080112,-0.8457171422815125
4/1/2021,Chemical,Corrosion Inhibitor,Gulf Coast,116.5060855,115.5652842,-0.8140864330604952
5/1/2021,Chemical,Corrosion Inhibitor,Gulf Coast,116.7650778,115.7973247,-0.8357301021480299
1/1/2018,Chemical,Surfactant,Gulf Coast,100.0,100.0,0.0
2/1/2018,Chemical,Surfactant,Gulf Coast,100.722135,100.722135,0.0
3/1/2018,Chemical,Surfactant,Gulf Coast,100.577708,100.577708,0.0
4/1/2018,Chemical,Surfactant,Gulf Coast,100.4621664,100.4621664,0.0
5/1/2018,Chemical,Surfactant,Gulf Coast,100.3697331,100.3697331,0.0
6/1/2018,Chemical,Surfactant,Gulf Coast,100.2957865,100.2957865,0.0
7/1/2018,Chemical,Surfactant,Gulf Coast,100.2366292,100.2366292,0.0
8/1/2018,Chemical,Surfactant,Gulf Coast,101.382396,101.382396,0.0
9/1/2018,Chemical,Surfactant,Gulf Coast,102.2990094,102.2990094,0.0
10/1/2018,Chemical,Surfactant,Gulf Coast,104.3038857,104.3038857,0.0
11/1/2018,Chemical,Surfactant,Gulf Coast,105.9077867,105.9077867,0.0
12/1/2018,Chemical,Surfactant,Gulf Coast,107.1909076,107.1909076,0.0
1/1/2019,Chemical,Surfactant,Gulf Coast,108.2174042,108.2174042,0.0
2/1/2019,Chemical,Surfactant,Gulf Coast,109.0386016,109.0386016,0.0
3/1/2019,Chemical,Surfactant,Gulf Coast,109.6955594,109.6955594,0.0
4/1/2019,Chemical,Surfactant,Gulf Coast,110.2211257,110.2211257,0.0
5/1/2019,Chemical,Surfactant,Gulf Coast,110.6415788,110.6415788,0.0
6/1/2019,Chemical,Surfactant,Gulf Coast,110.9779412,110.9779412,0.0
7/1/2019,Chemical,Surfactant,Gulf Coast,111.2470311,111.2470311,0.0
8/1/2019,Chemical,Surfactant,Gulf Coast,111.4623031,111.4623031,0.0
9/1/2019,Chemical,Surfactant,Gulf Coast,111.6345206,111.6345206,0.0
10/1/2019,Chemical,Surfactant,Gulf Coast,112.0705678,112.0705678,0.0
11/1/2019,Chemical,Surfactant,Gulf Coast,112.1211325,112.1211325,0.0
12/1/2019,Chemical,Surfactant,Gulf Coast,112.1615841,112.1615841,0.0
1/1/2020,Chemical,Surfactant,Gulf Coast,112.1939455,112.1939455,0.0
2/1/2020,Chemical,Surfactant,Gulf Coast,112.2198346,112.2198346,0.0
3/1/2020,Chemical,Surfactant,Gulf Coast,112.2405458,112.2405458,0.0
4/1/2020,Chemical,Surfactant,Gulf Coast,113.0263456,113.0263456,0.0
5/1/2020,Chemical,Surfactant,Gulf Coast,113.0741377,113.0741377,0.0
6/1/2020,Chemical,Surfactant,Gulf Coast,113.6932191,113.6932191,0.0
7/1/2020,Chemical,Surfactant,Gulf Coast,113.9059097,113.9059097,0.0
8/1/2020,Chemical,Surfactant,Gulf Coast,110.7479617,110.7479617,0.0
9/1/2020,Chemical,Surfactant,Gulf Coast,111.5497037,111.5497037,0.0
10/1/2020,Chemical,Surfactant,Gulf Coast,112.7876437,112.7876437,0.0
11/1/2020,Chemical,Surfactant,Gulf Coast,114.1704603,114.1704603,0.0
12/1/2020,Chemical,Surfactant,Gulf Coast,114.8842489,114.8842489,0.0
1/1/2021,Chemical,Surfactant,Gulf Coast,115.8477445,116.7111668,0.7397940776991669
2/1/2021,Chemical,Surfactant,Gulf Coast,119.0204248,116.9168141,-1.7992371039128447
3/1/2021,Chemical,Surfactant,Gulf Coast,117.1315675,117.499961,0.3135264870428308
4/1/2021,Chemical,Surfactant,Gulf Coast,121.3975617,118.1060215,-2.7869368201518836
5/1/2021,Chemical,Surfactant,Gulf Coast,122.4712675,118.3582982,-3.4750155777417246
1/1/2018,Chemical,Scale Inhibitor,Gulf Coast,100.0,100.0,0.0
2/1/2018,Chemical,Scale Inhibitor,Gulf Coast,101.9650067,101.9650067,0.0
3/1/2018,Chemical,Scale Inhibitor,Gulf Coast,100.2261104,100.2261104,0.0
4/1/2018,Chemical,Scale Inhibitor,Gulf Coast,99.56177658,99.56177658,0.0
5/1/2018,Chemical,Scale Inhibitor,Gulf Coast,101.3721669,101.3721669,0.0
6/1/2018,Chemical,Scale Inhibitor,Gulf Coast,105.3238439,105.3238439,0.0
7/1/2018,Chemical,Scale Inhibitor,Gulf Coast,111.311565,111.311565,0.0
8/1/2018,Chemical,Scale Inhibitor,Gulf Coast,113.1946087,113.1946087,0.0
9/1/2018,Chemical,Scale Inhibitor,Gulf Coast,114.7010436,114.7010436,0.0
10/1/2018,Chemical,Scale Inhibitor,Gulf Coast,113.4835805,113.4835805,0.0
11/1/2018,Chemical,Scale Inhibitor,Gulf Coast,113.2363933,113.2363933,0.0
12/1/2018,Chemical,Scale Inhibitor,Gulf Coast,114.7344713,114.7344713,0.0
1/1/2019,Chemical,Scale Inhibitor,Gulf Coast,118.5170522,118.5170522,0.0
2/1/2019,Chemical,Scale Inhibitor,Gulf Coast,115.002067,115.002067,0.0
3/1/2019,Chemical,Scale Inhibitor,Gulf Coast,112.1900789,112.1900789,0.0
4/1/2019,Chemical,Scale Inhibitor,Gulf Coast,109.9404884,109.9404884,0.0
5/1/2019,Chemical,Scale Inhibitor,Gulf Coast,111.7747326,111.7747326,0.0
6/1/2019,Chemical,Scale Inhibitor,Gulf Coast,113.6458965,113.6458965,0.0
7/1/2019,Chemical,Scale Inhibitor,Gulf Coast,117.5654386,117.5654386,0.0
8/1/2019,Chemical,Scale Inhibitor,Gulf Coast,118.2784612,118.2784612,0.0
9/1/2019,Chemical,Scale Inhibitor,Gulf Coast,118.7681256,118.7681256,0.0
10/1/2019,Chemical,Scale Inhibitor,Gulf Coast,119.1598572,119.1598572,0.0
11/1/2019,Chemical,Scale Inhibitor,Gulf Coast,119.4732424,119.4732424,0.0
12/1/2019,Chemical,Scale Inhibitor,Gulf Coast,119.7239506,119.7239506,0.0
1/1/2020,Chemical,Scale Inhibitor,Gulf Coast,115.9675858,115.9675858,0.0
2/1/2020,Chemical,Scale Inhibitor,Gulf Coast,112.9624939,112.9624939,0.0
3/1/2020,Chemical,Scale Inhibitor,Gulf Coast,110.5584204,110.5584204,0.0
4/1/2020,Chemical,Scale Inhibitor,Gulf Coast,113.2381226,113.2381226,0.0
5/1/2020,Chemical,Scale Inhibitor,Gulf Coast,114.2513326,114.2513326,0.0
6/1/2020,Chemical,Scale Inhibitor,Gulf Coast,115.6271764,115.6271764,0.0
7/1/2020,Chemical,Scale Inhibitor,Gulf Coast,116.1625756,116.1625756,0.0
8/1/2020,Chemical,Scale Inhibitor,Gulf Coast,117.9637078,117.9637078,0.0
9/1/2020,Chemical,Scale Inhibitor,Gulf Coast,113.7518546,113.7518546,0.0
10/1/2020,Chemical,Scale Inhibitor,Gulf Coast,111.189909,111.189909,0.0
11/1/2020,Chemical,Scale Inhibitor,Gulf Coast,108.3328155,108.3328155,0.0
12/1/2020,Chemical,Scale Inhibitor,Gulf Coast,104.4320666,104.4320666,0.0
1/1/2021,Chemical,Scale Inhibitor,Gulf Coast,103.7340786,102.1190046,-1.5815606569279144
2/1/2021,Chemical,Scale Inhibitor,Gulf Coast,103.1756882,101.883629,-1.268171552860565
3/1/2021,Chemical,Scale Inhibitor,Gulf Coast,102.7289759,100.3494335,-2.3712564356429486
4/1/2021,Chemical,Scale Inhibitor,Gulf Coast,100.3527635,99.48098239,-0.8763294139801675
5/1/2021,Chemical,Scale Inhibitor,Gulf Coast,98.45179354,98.99558298,0.5493067706968896
1/1/2018,Chemical,Acid,Gulf Coast,100.0,100.0,0.0
2/1/2018,Chemical,Acid,Gulf Coast,100.5714286,100.5714286,0.0
3/1/2018,Chemical,Acid,Gulf Coast,102.7428571,102.7428571,0.0
4/1/2018,Chemical,Acid,Gulf Coast,99.33714286,99.33714286,0.0
5/1/2018,Chemical,Acid,Gulf Coast,94.89828571,94.89828571,0.0
6/1/2018,Chemical,Acid,Gulf Coast,91.3472,91.3472,0.0
7/1/2018,Chemical,Acid,Gulf Coast,87.64918857,87.64918857,0.0
8/1/2018,Chemical,Acid,Gulf Coast,83.83363657,83.83363657,0.0
9/1/2018,Chemical,Acid,Gulf Coast,81.29548069,81.29548069,0.0
10/1/2018,Chemical,Acid,Gulf Coast,82.17924169,82.17924169,0.0
11/1/2018,Chemical,Acid,Gulf Coast,82.02910764,82.02910764,0.0
12/1/2018,Chemical,Acid,Gulf Coast,82.76614325,82.76614325,0.0
1/1/2019,Chemical,Acid,Gulf Coast,85.07005746,85.07005746,0.0
2/1/2019,Chemical,Acid,Gulf Coast,88.62747454,88.62747454,0.0
3/1/2019,Chemical,Acid,Gulf Coast,94.04483677,94.04483677,0.0
4/1/2019,Chemical,Acid,Gulf Coast,97.52158371,97.52158371,0.0
5/1/2019,Chemical,Acid,Gulf Coast,100.3029813,100.3029813,0.0
6/1/2019,Chemical,Acid,Gulf Coast,99.09952786,99.09952786,0.0
7/1/2019,Chemical,Acid,Gulf Coast,96.593908,96.593908,0.0
8/1/2019,Chemical,Acid,Gulf Coast,94.58941211,94.58941211,0.0
9/1/2019,Chemical,Acid,Gulf Coast,95.38581541,95.38581541,0.0
10/1/2019,Chemical,Acid,Gulf Coast,94.42293804,94.42293804,0.0
11/1/2019,Chemical,Acid,Gulf Coast,92.68120757,92.68120757,0.0
12/1/2019,Chemical,Acid,Gulf Coast,94.71639463,94.71639463,0.0
1/1/2020,Chemical,Acid,Gulf Coast,92.05882999,92.05882999,0.0
2/1/2020,Chemical,Acid,Gulf Coast,90.78992114,90.78992114,0.0
3/1/2020,Chemical,Acid,Gulf Coast,87.71765119,87.71765119,0.0
4/1/2020,Chemical,Acid,Gulf Coast,84.9169781,84.9169781,0.0
5/1/2020,Chemical,Acid,Gulf Coast,85.07643962,85.07643962,0.0
6/1/2020,Chemical,Acid,Gulf Coast,79.88972313,79.88972313,0.0
7/1/2020,Chemical,Acid,Gulf Coast,75.9117785,75.9117785,0.0
8/1/2020,Chemical,Acid,Gulf Coast,73.58656566,73.58656566,0.0
9/1/2020,Chemical,Acid,Gulf Coast,76.01210967,76.01210967,0.0
10/1/2020,Chemical,Acid,Gulf Coast,81.38111631,81.38111631,0.0
11/1/2020,Chemical,Acid,Gulf Coast,81.21917876,81.21917876,0.0
12/1/2020,Chemical,Acid,Gulf Coast,82.91820015,82.91820015,0.0
1/1/2021,Chemical,Acid,Gulf Coast,81.76313155,84.54408393,3.2893518395711148
2/1/2021,Chemical,Acid,Gulf Coast,79.98193381,85.05748937,5.967205942232007
3/1/2021,Chemical,Acid,Gulf Coast,81.12840419,88.61742006,8.450952267544498
4/1/2021,Chemical,Acid,Gulf Coast,87.18843764,88.03679319,0.9636374966192629
5/1/2021,Chemical,Acid,Gulf Coast,90.32217868,91.00086313,0.7458000140399391
1/1/2018,Chemical,Breaker,Gulf Coast,100.0,100.0,0.0
2/1/2018,Chemical,Breaker,Gulf Coast,102.5090909,102.5090909,0.0
3/1/2018,Chemical,Breaker,Gulf Coast,109.28,109.28,0.0
4/1/2018,Chemical,Breaker,Gulf Coast,103.7876364,103.7876364,0.0
5/1/2018,Chemical,Breaker,Gulf Coast,99.39374545,99.39374545,0.0
6/1/2018,Chemical,Breaker,Gulf Coast,96.96954182,96.96954182,0.0
7/1/2018,Chemical,Breaker,Gulf Coast,100.0847244,100.0847244,0.0
8/1/2018,Chemical,Breaker,Gulf Coast,93.15868858,93.15868858,0.0
9/1/2018,Chemical,Breaker,Gulf Coast,87.25422359,87.25422359,0.0
10/1/2018,Chemical,Breaker,Gulf Coast,87.98519706,87.98519706,0.0
11/1/2018,Chemical,Breaker,Gulf Coast,99.76997583,99.76997583,0.0
12/1/2018,Chemical,Breaker,Gulf Coast,116.179617,116.179617,0.0
1/1/2019,Chemical,Breaker,Gulf Coast,139.9982391,139.9982391,0.0
2/1/2019,Chemical,Breaker,Gulf Coast,159.2713185,159.2713185,0.0
3/1/2019,Chemical,Breaker,Gulf Coast,174.6897821,174.6897821,0.0
4/1/2019,Chemical,Breaker,Gulf Coast,185.2063711,185.2063711,0.0
5/1/2019,Chemical,Breaker,Gulf Coast,193.5105515,193.5105515,0.0
6/1/2019,Chemical,Breaker,Gulf Coast,191.1720775,191.1720775,0.0
7/1/2019,Chemical,Breaker,Gulf Coast,182.3194802,182.3194802,0.0
8/1/2019,Chemical,Breaker,Gulf Coast,174.9464933,174.9464933,0.0
9/1/2019,Chemical,Breaker,Gulf Coast,169.3390128,169.3390128,0.0
10/1/2019,Chemical,Breaker,Gulf Coast,164.8530284,164.8530284,0.0
11/1/2019,Chemical,Breaker,Gulf Coast,170.0642409,170.0642409,0.0
12/1/2019,Chemical,Breaker,Gulf Coast,179.6877564,179.6877564,0.0
1/1/2020,Chemical,Breaker,Gulf Coast,179.3138415,179.3138415,0.0
2/1/2020,Chemical,Breaker,Gulf Coast,183.6207701,183.6207701,0.0
3/1/2020,Chemical,Breaker,Gulf Coast,185.0784343,185.0784343,0.0
4/1/2020,Chemical,Breaker,Gulf Coast,188.0627474,188.0627474,0.0
5/1/2020,Chemical,Breaker,Gulf Coast,195.9047434,195.9047434,0.0
6/1/2020,Chemical,Breaker,Gulf Coast,200.3601584,200.3601584,0.0
7/1/2020,Chemical,Breaker,Gulf Coast,200.2881267,200.2881267,0.0
8/1/2020,Chemical,Breaker,Gulf Coast,203.5032286,203.5032286,0.0
9/1/2020,Chemical,Breaker,Gulf Coast,202.8025829,202.8025829,0.0
10/1/2020,Chemical,Breaker,Gulf Coast,203.3329754,203.3329754,0.0
11/1/2020,Chemical,Breaker,Gulf Coast,206.302744,206.302744,0.0
12/1/2020,Chemical,Breaker,Gulf Coast,206.6179527,206.6179527,0.0
1/1/2021,Chemical,Breaker,Gulf Coast,209.6579986,207.3953723,-1.0909724141419632
2/1/2021,Chemical,Breaker,Gulf Coast,210.918318,208.3540083,-1.2307465169125789
3/1/2021,Chemical,Breaker,Gulf Coast,201.4619272,203.046843,0.7805665808849855
4/1/2021,Chemical,Breaker,Gulf Coast,199.3513599,200.6192926,0.6320093564122101
5/1/2021,Chemical,Breaker,Gulf Coast,197.6629061,196.8590704,-0.40833053735682945
1/1/2018,Chemical,Chemical Price Index,Gulf Coast,100.0,100.0,0.0
2/1/2018,Chemical,Chemical Price Index,Gulf Coast,108.2893641,108.2893641,0.0
3/1/2018,Chemical,Chemical Price Index,Gulf Coast,109.1736899,109.1736899,0.0
4/1/2018,Chemical,Chemical Price Index,Gulf Coast,110.724637,110.7246371,9.031413123789989e-08
5/1/2018,Chemical,Chemical Price Index,Gulf Coast,115.0936381,115.0936381,0.0
6/1/2018,Chemical,Chemical Price Index,Gulf Coast,117.3333556,117.3333556,0.0
7/1/2018,Chemical,Chemical Price Index,Gulf Coast,123.7211212,123.7211213,8.082693804617368e-08
8/1/2018,Chemical,Chemical Price Index,Gulf Coast,122.8904886,122.8904887,8.13732692675321e-08
9/1/2018,Chemical,Chemical Price Index,Gulf Coast,126.7323887,126.7323888,7.89064224308083e-08
10/1/2018,Chemical,Chemical Price Index,Gulf Coast,125.3844004,125.3844005,7.975473317606395e-08
11/1/2018,Chemical,Chemical Price Index,Gulf Coast,126.9493931,126.9493931,0.0
12/1/2018,Chemical,Chemical Price Index,Gulf Coast,111.0816355,111.0816355,0.0
1/1/2019,Chemical,Chemical Price Index,Gulf Coast,118.3222101,118.3222101,0.0
2/1/2019,Chemical,Chemical Price Index,Gulf Coast,122.7985298,122.7985299,8.143420638298463e-08
3/1/2019,Chemical,Chemical Price Index,Gulf Coast,124.6102262,124.6102263,8.025023068526631e-08
4/1/2019,Chemical,Chemical Price Index,Gulf Coast,130.8285986,130.8285987,7.643588256455306e-08
5/1/2019,Chemical,Chemical Price Index,Gulf Coast,141.8933804,141.8933806,1.4095089374899617e-07
6/1/2019,Chemical,Chemical Price Index,Gulf Coast,133.313517,133.3135171,7.501116515430362e-08
7/1/2019,Chemical,Chemical Price Index,Gulf Coast,138.4195666,138.4195668,1.4448825492789665e-07
8/1/2019,Chemical,Chemical Price Index,Gulf Coast,139.2127688,139.2127689,7.183248695743915e-08
9/1/2019,Chemical,Chemical Price Index,Gulf Coast,144.1582124,144.1582125,6.936822559670846e-08
10/1/2019,Chemical,Chemical Price Index,Gulf Coast,135.9104618,135.9104619,7.35778487286433e-08
11/1/2019,Chemical,Chemical Price Index,Gulf Coast,139.3778577,139.3778578,7.174740352709195e-08
12/1/2019,Chemical,Chemical Price Index,Gulf Coast,145.1714475,145.1714476,6.888406481880559e-08
1/1/2020,Chemical,Chemical Price Index,Gulf Coast,149.8081171,149.8081172,6.675205318125605e-08
2/1/2020,Chemical,Chemical Price Index,Gulf Coast,156.8275119,156.827512,6.376433650550536e-08
3/1/2020,Chemical,Chemical Price Index,Gulf Coast,159.7803522,159.7803523,6.258591411503752e-08
4/1/2020,Chemical,Chemical Price Index,Gulf Coast,172.5097859,172.509786,5.796772251701848e-08
5/1/2020,Chemical,Chemical Price Index,Gulf Coast,174.8878221,174.8878222,5.7179506729075385e-08
6/1/2020,Chemical,Chemical Price Index,Gulf Coast,182.4467524,182.4467525,5.4810509199489526e-08
7/1/2020,Chemical,Chemical Price Index,Gulf Coast,176.1537414,176.1537415,5.676858930821085e-08
8/1/2020,Chemical,Chemical Price Index,Gulf Coast,166.5869172,166.5869172,0.0
9/1/2020,Chemical,Chemical Price Index,Gulf Coast,170.6110268,170.6110269,5.86128718066416e-08
10/1/2020,Chemical,Chemical Price Index,Gulf Coast,171.0222918,171.0222919,5.847190617797023e-08
11/1/2020,Chemical,Chemical Price Index,Gulf Coast,168.8902247,168.8902248,5.9210054449037824e-08
12/1/2020,Chemical,Chemical Price Index,Gulf Coast,164.8334649,164.833465,6.066728868630069e-08
1/1/2021,Chemical,Chemical Price Index,Gulf Coast,164.6568829,166.6935319,1.2217924575632626
2/1/2021,Chemical,Chemical Price Index,Gulf Coast,179.9359254,178.7827751,-0.6450007834115966
3/1/2021,Chemical,Chemical Price Index,Gulf Coast,181.6078184,181.6267108,0.010401774010432935
4/1/2021,Chemical,Chemical Price Index,Gulf Coast,184.9250099,182.3167728,-1.430607321500371
5/1/2021,Chemical,Chemical Price Index,Gulf Coast,187.6357902,182.7901444,-2.6509338432362437
1/1/2018,Chemical,Biocide,Permian,100.0,100.0,0.0
2/1/2018,Chemical,Biocide,Permian,99.80269058,99.80269058,0.0
3/1/2018,Chemical,Biocide,Permian,99.92286996,99.92286996,0.0
4/1/2018,Chemical,Biocide,Permian,100.1356054,100.1356054,0.0
5/1/2018,Chemical,Biocide,Permian,100.4851659,100.4851659,0.0
6/1/2018,Chemical,Biocide,Permian,100.8545004,100.8545004,0.0
7/1/2018,Chemical,Biocide,Permian,100.7015376,100.7015376,0.0
8/1/2018,Chemical,Biocide,Permian,100.8033825,100.8033825,0.0
9/1/2018,Chemical,Biocide,Permian,101.0193876,101.0193876,0.0
10/1/2018,Chemical,Biocide,Permian,100.9410706,100.9410706,0.0
11/1/2018,Chemical,Biocide,Permian,100.8873857,100.8873857,0.0
12/1/2018,Chemical,Biocide,Permian,100.3960072,100.3960072,0.0
1/1/2019,Chemical,Biocide,Permian,100.2809313,100.2809313,0.0
2/1/2019,Chemical,Biocide,Permian,99.73147151,99.73147151,0.0
3/1/2019,Chemical,Biocide,Permian,100.2425763,100.2425763,0.0
4/1/2019,Chemical,Biocide,Permian,100.5258996,100.5258996,0.0
5/1/2019,Chemical,Biocide,Permian,100.6090605,100.6090605,0.0
6/1/2019,Chemical,Biocide,Permian,101.0881453,101.0881453,0.0
7/1/2019,Chemical,Biocide,Permian,101.1037001,101.1037001,0.0
8/1/2019,Chemical,Biocide,Permian,101.0892381,101.0892381,0.0
9/1/2019,Chemical,Biocide,Permian,101.0059196,101.0059196,0.0
10/1/2019,Chemical,Biocide,Permian,100.9572021,100.9572021,0.0
11/1/2019,Chemical,Biocide,Permian,100.2993939,100.2993939,0.0
12/1/2019,Chemical,Biocide,Permian,100.1587977,100.1587977,0.0
1/1/2020,Chemical,Biocide,Permian,100.2615673,100.2615673,0.0
2/1/2020,Chemical,Biocide,Permian,100.3168771,100.3168771,0.0
3/1/2020,Chemical,Biocide,Permian,100.3252506,100.3252506,0.0
4/1/2020,Chemical,Biocide,Permian,100.385761,100.385761,0.0
5/1/2020,Chemical,Biocide,Permian,101.1695954,101.1695954,0.0
6/1/2020,Chemical,Biocide,Permian,100.8459902,100.8459902,0.0
7/1/2020,Chemical,Biocide,Permian,100.6319491,100.6319491,0.0
8/1/2020,Chemical,Biocide,Permian,98.97192699,98.97192699,0.0
9/1/2020,Chemical,Biocide,Permian,97.69772097,97.69772097,0.0
10/1/2020,Chemical,Biocide,Permian,96.46310951,96.46310951,0.0
11/1/2020,Chemical,Biocide,Permian,96.45299882,96.45299882,0.0
12/1/2020,Chemical,Biocide,Permian,94.35522417,94.35522417,0.0
1/1/2021,Chemical,Biocide,Permian,96.66803583,94.38104032,-2.4231514107557115
2/1/2021,Chemical,Biocide,Permian,98.177478,92.10572912,-6.59215114848003
3/1/2021,Chemical,Biocide,Permian,99.27740841,93.783238,-5.8583714181419175
4/1/2021,Chemical,Biocide,Permian,98.90174735,91.7530478,-7.791239333632238
5/1/2021,Chemical,Biocide,Permian,99.05861761,91.2768777,-8.525422983437567
1/1/2018,Chemical,Friction Reducer,Permian,100.0,100.0,0.0
2/1/2018,Chemical,Friction Reducer,Permian,101.1604096,101.1604096,0.0
3/1/2018,Chemical,Friction Reducer,Permian,102.0887372,102.0887372,0.0
4/1/2018,Chemical,Friction Reducer,Permian,99.35017065,99.35017065,0.0
5/1/2018,Chemical,Friction Reducer,Permian,97.15931741,97.15931741,0.0
6/1/2018,Chemical,Friction Reducer,Permian,90.6967372,90.6967372,0.0
7/1/2018,Chemical,Friction Reducer,Permian,85.93622935,85.93622935,0.0
8/1/2018,Chemical,Friction Reducer,Permian,83.39744765,83.39744765,0.0
9/1/2018,Chemical,Friction Reducer,Permian,82.73160999,82.73160999,0.0
10/1/2018,Chemical,Friction Reducer,Permian,77.72112417,77.72112417,0.0
